use_brille=False
         35867589 function calls (35844686 primitive calls) in 136.553 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      240    0.002    0.000    0.052    0.000 c:\users\mll13652\documents\pace_project\euphonic\euphonic\debye_waller.py:70(temperature)
22098/22092    0.006    0.000    0.051    0.000 {built-in method _operator.mul}
      121    0.001    0.000    0.050    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\tqdm\std.py:1174(__iter__)
     6292    0.008    0.000    0.049    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\nonmultiplicative\registry.py:124(<listcomp>)
      115    0.001    0.000    0.049    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\tqdm\std.py:1212(update)
     4616    0.017    0.000    0.049    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\core\numeric.py:1410(moveaxis)
      116    0.001    0.000    0.047    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\tqdm\std.py:1339(refresh)
     5304    0.006    0.000    0.046    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\core\fromnumeric.py:69(_wrapreduction)
      117    0.001    0.000    0.045    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\tqdm\std.py:1478(display)
     3926    0.002    0.000    0.045    0.000 <__array_function__ internals>:177(sum)
       16    0.000    0.000    0.043    0.003 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\PIL\ImageTk.py:99(__init__)
    16098    0.028    0.000    0.043    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\util.py:334(__init__)
       22    0.001    0.000    0.043    0.002 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\axis.py:1185(_update_ticks)
     1094    0.009    0.000    0.043    0.000 c:\users\mll13652\documents\pace_project\euphonic\euphonic\validate.py:9(_check_constructor_inputs)
    12904    0.011    0.000    0.042    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\nonmultiplicative\objects.py:20(_get_non_multiplicative_units)
   309564    0.042    0.000    0.042    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    0.042    0.042 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\backends\backend_tkagg.py:1(<module>)
      120    0.000    0.000    0.041    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\importlib_resources\_common.py:33(wrapper)
      120    0.000    0.000    0.041    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\importlib_resources\_common.py:51(files)
      126    0.002    0.000    0.041    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\numpy\unit.py:18(__array_ufunc__)
     3926    0.004    0.000    0.040    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\core\fromnumeric.py:2162(sum)
        1    0.000    0.000    0.040    0.040 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\backends\_backend_tk.py:1(<module>)
     2337    0.007    0.000    0.040    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:1041(parse_units)
      120    0.001    0.000    0.040    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\importlib_resources\_common.py:107(from_package)
      122    0.001    0.000    0.040    0.000 c:\users\mll13652\documents\pace_project\euphonic\euphonic\force_constants.py:133(born)
       44    0.000    0.000    0.040    0.001 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\axis.py:1476(_get_tick)
        1    0.018    0.018    0.039    0.039 c:\users\mll13652\documents\pace_project\euphonic\euphonic\force_constants.py:948(_dipole_correction_init)
     6284    0.010    0.000    0.037    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\util.py:671(__eq__)
    21654    0.029    0.000    0.037    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\ntpath.py:124(splitdrive)
        1    0.000    0.000    0.037    0.037 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\backends\_backend_tk.py:431(__init__)
        1    0.000    0.000    0.037    0.037 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\backend_bases.py:2777(__init__)
        1    0.000    0.000    0.037    0.037 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\backends\_backend_tk.py:566(__init__)
      975    0.001    0.000    0.036    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\formatting\objects.py:181(__str__)
    18423    0.008    0.000    0.036    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\util.py:358(copy)
      120    0.001    0.000    0.036    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\importlib_resources\_compat.py:47(get_resource_reader)
      981    0.001    0.000    0.036    0.000 {built-in method builtins.format}
        4    0.000    0.000    0.035    0.009 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\axes\_base.py:1341(clear)
        4    0.000    0.000    0.035    0.009 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\axes\_base.py:1219(__clear)
      982    0.002    0.000    0.035    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\formatting\objects.py:184(__format__)
