ForceConstants data was loaded
Setting up dimensions...
Calculating Debye-Waller factor on 6 x 6 x 6 q-point grid
Sampling 120 |q| shells between 0.0 1/Å and 3.0 1/Å
Final npts: 10000
Plotting figure: max intensity 1.8816308023672557 mb/meV
Saved plot to C:\Users\mll13652\Documents\TCP Group\PACE Project\brille-performance\profile_scripts\tmp.png
ForceConstants data was loaded
Generating grid...
Grid generated with 13753 q-points. Calculating frequencies/eigenvectors...
Filling grid...
Setting up dimensions...
Calculating Debye-Waller factor on 6 x 6 x 6 q-point grid
Sampling 120 |q| shells between 0.0 1/Å and 3.0 1/Å
Final npts: 10000
Plotting figure: max intensity 40.89079442621774 mb/meV
Saved plot to C:\Users\mll13652\Documents\TCP Group\PACE Project\brille-performance\profile_scripts\tmp.png
         73704374 function calls (73633751 primitive calls) in 824.944 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      238    0.010    0.000    0.056    0.000 std.py:353(format_meter)
        2    0.010    0.005    0.010    0.005 {built-in method sizeHint}
      300    0.010    0.000    0.013    0.000 stride_tricks.py:339(_broadcast_to)
    43279    0.010    0.000    0.010    0.000 {method 'lower' of 'str' objects}
    11106    0.010    0.000    0.010    0.000 fromnumeric.py:70(<dictcomp>)
     2686    0.010    0.000    0.027    0.000 util.py:483(__pow__)
     5132    0.010    0.000    0.079    0.000 validate.py:52(<genexpr>)
     8509    0.010    0.000    0.061    0.000 tokenize.py:147(_compile)
     1246    0.010    0.000    0.010    0.000 __init__.py:373(__getitem__)
    28092    0.009    0.000    0.010    0.000 enum.py:537(__new__)
     1824    0.009    0.000    0.076    0.000 registry.py:291(__getattr__)
     5457    0.009    0.000   69.676    0.013 <__array_function__ internals>:2(einsum)
     4692    0.009    0.000    0.013    0.000 __init__.py:2014(_setattr_cm)
     4115    0.009    0.000    0.014    0.000 qpoint_frequencies.py:86(__setattr__)
     2950    0.009    0.000    0.026    0.000 ntpath.py:75(join)
     7610    0.009    0.000    0.198    0.000 <__array_function__ internals>:2(sum)
     4637    0.009    0.000    0.009    0.000 {method 'findall' of 're.Pattern' objects}
     6192    0.009    0.000    0.022    0.000 numerictypes.py:358(issubdtype)
     1640    0.009    0.000    0.022    0.000 version.py:271(__init__)
      732    0.009    0.000    0.035    0.000 quantity.py:1434(__pow__)
     4974    0.009    0.000    8.453    0.002 numpy_func.py:72(convert_arg)
      982    0.009    0.000    0.025    0.000 version.py:205(_legacy_cmpkey)
     2202    0.009    0.000    0.171    0.000 registry.py:1052(_dedup_candidates)
      114    0.009    0.000    0.535    0.005 artist.py:1491(pprint_setters)
     2097    0.009    0.000    0.010    0.000 font_manager.py:1188(score_stretch)
19822/18416    0.009    0.000    0.014    0.000 {built-in method builtins.hash}
      794    0.009    0.000    0.043    0.000 {built-in method builtins.sum}
     6053    0.009    0.000    0.029    0.000 util.py:266(find_shortest_path)
    13972    0.009    0.000    0.009    0.000 {method 'decode' of 'bytes' objects}
     3901    0.008    0.000    0.008    0.000 {method 'reshape' of 'numpy.ndarray' objects}
     2097    0.008    0.000    0.012    0.000 font_manager.py:1130(score_family)
     7462    0.008    0.000    8.461    0.001 numpy_func.py:107(<genexpr>)
     7536    0.008    0.000    0.148    0.000 <__array_function__ internals>:2(moveaxis)
     4570    0.008    0.000    0.018    0.000 tokenize.py:380(find_cookie)
    28145    0.008    0.000    0.008    0.000 einsumfunc.py:989(_einsum_dispatcher)
    12384    0.008    0.000    0.012    0.000 numerictypes.py:284(issubclass_)
     2184    0.008    0.000    0.024    0.000 inspect.py:535(_finddoc)
     1960    0.008    0.000    0.010    0.000 <frozen importlib._bootstrap_external>:62(_path_split)
       34    0.008    0.000    0.064    0.002 __init__.py:759(_rc_params_in_file)
    15072    0.008    0.000    0.012    0.000 numeric.py:1385(<listcomp>)
    20778    0.008    0.000    0.010    0.000 inspect.py:158(isfunction)
      240    0.007    0.000    0.489    0.002 structure_factor.py:44(__init__)
     1476    0.007    0.000    0.021    0.000 <frozen importlib._bootstrap_external>:271(cache_from_source)
    15701    0.007    0.000    0.017    0.000 {built-in method builtins.setattr}
3948/1981    0.007    0.000    0.089    0.000 {built-in method builtins.format}
      121    0.007    0.000  124.545    1.029 brille.py:52(calculate_qpoint_phonon_modes)
     9706    0.007    0.000    0.013    0.000 version.py:187(_parse_version_parts)
     8385    0.007    0.000    0.007    0.000 pint_eval.py:49(__init__)
     1105    0.007    0.000    0.042    0.000 quantity.py:1271(__rtruediv__)
    18282    0.007    0.000    0.007    0.000 {method 'endswith' of 'str' objects}
    22095    0.007    0.000    0.007    0.000 quantity.py:187(UnitsContainer)
   889/12    0.007    0.000    5.660    0.472 <frozen importlib._bootstrap>:663(_load_unlocked)
    22734    0.007    0.000    0.007    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
        1    0.007    0.007    0.164    0.164 registry.py:593(_build_cache)
        2    0.007    0.003    0.043    0.022 castep.py:332(read_interpolation_data)
     5457    0.007    0.000   69.631    0.013 einsumfunc.py:997(einsum)
     7936    0.007    0.000    0.007    0.000 {method 'transpose' of 'numpy.ndarray' objects}
      250    0.007    0.000    0.148    0.001 unit.py:269(__array_ufunc__)
    17303    0.007    0.000    0.016    0.000 sre_parse.py:254(get)
     9137    0.007    0.000    0.304    0.000 inspect.py:3068(signature)
     2248    0.007    0.000    0.007    0.000 __init__.py:1730(<dictcomp>)
     3540    0.007    0.000    1.591    0.000 fromnumeric.py:51(_wrapfunc)
    33039    0.007    0.000    0.007    0.000 {method 'isidentifier' of 'str' objects}
    24232    0.007    0.000    0.007    0.000 {built-in method builtins.issubclass}
    39709    0.007    0.000    0.007    0.000 converters.py:18(is_multiplicative)
     1881    0.007    0.000    0.007    0.000 {built-in method _thread.allocate_lock}
 2596/724    0.007    0.000    0.008    0.000 sre_parse.py:174(getwidth)
      240    0.006    0.000    0.016    0.000 numeric.py:2337(within_tol)
    14869    0.006    0.000    0.009    0.000 sre_parse.py:164(__getitem__)
     4000    0.006    0.000    0.014    0.000 artist.py:1448(aliased_name)
     8737    0.006    0.000    0.132    0.000 re.py:232(compile)
      891    0.006    0.000    0.032    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
     5726    0.006    0.000    1.106    0.000 <frozen importlib._bootstrap_external>:74(_path_stat)
     9137    0.006    0.000    0.297    0.000 inspect.py:2816(from_callable)
      578    0.006    0.000    0.008    0.000 sre_compile.py:276(_optimize_charset)
      480    0.006    0.000    0.148    0.000 debye_waller.py:70(temperature)
      264    0.006    0.000    0.047    0.000 lines.py:276(__init__)
     6053    0.006    0.000    0.030    0.000 __init__.py:931(__bool__)
      480    0.006    0.000    1.573    0.003 function_base.py:4824(digitize)
