ForceConstants data was loaded
Setting up dimensions...
Sampling 120 |q| shells between 0.0 1/Å and 3.0 1/Å
Final npts: 20000
Plotting figure: max intensity 2.212442256582971 1/meV
Saved plot to /mnt/ceph/home/rf1076209/brille-performance/tmp.png
ForceConstants data was loaded
Generating grid...
Grid generated with 13753 q-points. Calculating frequencies/eigenvectors...
Filling grid...
Setting up dimensions...
Sampling 120 |q| shells between 0.0 1/Å and 3.0 1/Å
Final npts: 20000
Plotting figure: max intensity 2.2124422565830226 1/meV
Saved plot to /mnt/ceph/home/rf1076209/brille-performance/tmp.png
         58258333 function calls (58192505 primitive calls) in 556.105 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      244    0.004    0.000    0.026    0.000 threadpoolctl.py:884(_get_threading_layer)
     1370    0.004    0.000    0.004    0.000 font_manager.py:800(get_size_in_points)
      240    0.004    0.000    0.084    0.000 quantity.py:830(__float__)
      219    0.004    0.000    0.040    0.000 util.py:715(__truediv__)
      877    0.004    0.000    0.004    0.000 {method '__reduce_ex__' of 'object' objects}
      244    0.003    0.000    0.475    0.002 std.py:348(print_status)
      278    0.003    0.000    0.009    0.000 {method 'view' of 'numpy.ndarray' objects}
      372    0.003    0.000    0.022    0.000 transforms.py:324(ymax)
      470    0.003    0.000    0.005    0.000 function_base.py:2048(__init__)
     1010    0.003    0.000    0.003    0.000 __init__.py:2236(type_name)
      128    0.003    0.000    0.126    0.001 scale.py:106(set_default_locators_and_formatters)
      384    0.003    0.000    0.055    0.000 __init__.py:2026(try_parse)
      244    0.003    0.000    0.025    0.000 threadpoolctl.py:846(get_num_threads)
      140    0.003    0.000    0.009    0.000 shape_base.py:24(atleast_1d)
      136    0.003    0.000    0.017    0.000 axis.py:1636(set_major_locator)
      854    0.003    0.000    0.003    0.000 arraysetops.py:144(_unique_dispatcher)
     1065    0.003    0.000    0.003    0.000 cycler.py:239(__iter__)
      391    0.003    0.000    0.046    0.000 transforms.py:2342(transform_affine)
      242    0.003    0.000    1.166    0.005 std.py:1174(__iter__)
      240    0.003    0.000    0.062    0.000 quantity.py:473(dimensionless)
      895    0.003    0.000    0.003    0.000 <frozen importlib._bootstrap>:369(__init__)
      136    0.003    0.000    0.062    0.000 patches.py:761(_update_patch_transform)
      372    0.003    0.000    0.025    0.000 <__array_function__ internals>:2(diff)
      616    0.003    0.000    0.005    0.000 _inspect.py:26(isfunction)
      366    0.003    0.000    0.021    0.000 transforms.py:314(ymin)
      250    0.003    0.000    0.006    0.000 compat.py:192(is_duck_array_type)
      581    0.003    0.000    0.010    0.000 {method 'max' of 'numpy.ndarray' objects}
      618    0.003    0.000    0.013    0.000 text.py:1113(set_y)
      265    0.003    0.000    0.859    0.003 sre_compile.py:542(_code)
      122    0.003    0.000    0.021    0.000 threadpoolctl.py:181(restore_original_limits)
      426    0.003    0.000    0.040    0.000 colors.py:129(is_color_like)
     1198    0.003    0.000    0.003    0.000 transforms.py:1865(get_matrix)
      240    0.003    0.000    0.046    0.000 quantity.py:674(to_root_units)
      616    0.003    0.000    0.005    0.000 _inspect.py:13(ismethod)
      247    0.003    0.000    0.006    0.000 path.py:193(_update_values)
      384    0.003    0.000    0.056    0.000 markers.py:215(__init__)
      367    0.003    0.000    0.035    0.000 threadpoolctl.py:818(num_threads)
      216    0.003    0.000    0.012    0.000 backend_bases.py:736(__init__)
      318    0.003    0.000    0.004    0.000 warnings.py:449(__enter__)
      313    0.003    0.000    0.012    0.000 re.py:184(sub)
      122    0.003    0.000    0.005    0.000 force_constants.py:1199(_get_q_dirs)
       96    0.003    0.000    0.013    0.000 patches.py:523(_bind_draw_path_function)
       26    0.003    0.000    0.018    0.001 _backend.py:225(get_defaults)
      303    0.003    0.000    0.008    0.000 transforms.py:1982(scale)
        2    0.003    0.002    0.006    0.003 _distn_infrastructure.py:3633(get_distribution_names)
       84    0.003    0.000    0.006    0.000 __init__.py:1357(_register)
      355    0.003    0.000    0.005    0.000 _util.py:327(<listcomp>)
      128    0.003    0.000    0.015    0.000 axis.py:1652(set_minor_locator)
  272/175    0.003    0.000    0.101    0.001 typing.py:805(_subs_tree)
      242    0.003    0.000    0.093    0.000 text.py:1190(set_fontproperties)
      581    0.003    0.000    0.007    0.000 _methods.py:37(_amax)
      355    0.003    0.000    0.005    0.000 _util.py:332(<listcomp>)
      845    0.003    0.000    0.003    0.000 <frozen importlib._bootstrap>:311(__enter__)
     1220    0.003    0.000    0.003    0.000 inspect.py:2510(annotation)
      250    0.003    0.000    0.005    0.000 std.py:104(acquire)
       11    0.003    0.000    0.006    0.001 utils.py:133(_get_indent)
     1187    0.003    0.000    0.003    0.000 figure.py:435(_get_dpi)
      244    0.003    0.000    0.016    0.000 std.py:342(fp_write)
        8    0.003    0.000    0.019    0.002 __init__.py:816(__init__)
      612    0.003    0.000    0.005    0.000 _inspect.py:41(iscode)
      128    0.003    0.000    0.020    0.000 ticker.py:2159(_validate_steps)
      121    0.003    0.000    0.039    0.000 arraysetops.py:296(reshape_uniq)
      119    0.003    0.000    0.124    0.001 typing.py:790(__getitem__)
      468    0.003    0.000    0.005    0.000 shape_base.py:208(_arrays_for_stack_dispatcher)
      540    0.003    0.000    0.008    0.000 transforms.py:2055(transform)
       15    0.003    0.000    0.203    0.014 systems.py:171(from_lines)
      324    0.003    0.000    0.018    0.000 transforms.py:319(xmax)
  468/288    0.003    0.000    0.081    0.000 typing.py:1083(_subs_tree)
      927    0.003    0.000    0.004    0.000 text.py:1151(set_text)
      845    0.003    0.000    0.003    0.000 <frozen importlib._bootstrap>:307(__init__)
      366    0.003    0.000    0.218    0.001 crystal.py:142(_cell_volume)
      324    0.003    0.000    0.019    0.000 transforms.py:309(xmin)
     1043    0.003    0.000    0.003    0.000 __init__.py:857(<listcomp>)
      264    0.003    0.000    0.011    0.000 lines.py:631(set_data)
      726    0.003    0.000    0.003    0.000 fromnumeric.py:433(_repeat_dispatcher)
    111/5    0.003    0.000    0.014    0.003 pyparsing.py:3319(streamline)
      471    0.003    0.000    0.038    0.000 pyparsing.py:1167(copy)
       98    0.003    0.000    0.016    0.000 argparse.py:1307(add_argument)
      112    0.003    0.000    0.005    0.000 transforms.py:2764(nonsingular)
      446    0.003    0.000    0.025    0.000 inspect.py:2825(replace)
       80    0.003    0.000    0.008    0.000 __init__.py:1315(_options)
     1101    0.003    0.000    0.003    0.000 {built-in method sys.getrecursionlimit}
       57    0.003    0.000    0.099    0.002 transforms.py:658(union)
      881    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap>:707(find_spec)
      897    0.003    0.000    0.003    0.000 <frozen importlib._bootstrap>:143(__init__)
      355    0.003    0.000    0.005    0.000 _util.py:342(<listcomp>)
      530    0.003    0.000    0.004    0.000 sre_compile.py:539(isstring)
       81    0.003    0.000    0.357    0.004 axis.py:283(draw)
      355    0.003    0.000    0.005    0.000 _util.py:348(<dictcomp>)
     1023    0.003    0.000    0.003    0.000 multiarray.py:706(dot)
      492    0.003    0.000    0.013    0.000 utils.py:143(inner)
      102    0.003    0.000    0.020    0.000 pathlib.py:631(_parse_args)
      170    0.003    0.000    0.009    0.000 util.py:624(<dictcomp>)
       84    0.003    0.000    0.015    0.000 ticker.py:836(_set_order_of_magnitude)
      250    0.003    0.000    0.004    0.000 std.py:108(release)
      355    0.003    0.000    0.004    0.000 _util.py:345(<dictcomp>)
      136    0.003    0.000    0.020    0.000 axis.py:538(update_position)
       66    0.003    0.000    0.056    0.001 axis.py:1285(get_minorticklocs)
      122    0.003    0.000    0.035    0.000 threadpoolctl.py:278(_set_threadpool_limits)
      107    0.003    0.000    0.010    0.000 inspect.py:536(_finddoc)
      402    0.003    0.000    0.033    0.000 core.py:492(copy)
     1059    0.003    0.000    0.003    0.000 __init__.py:807(<listcomp>)
      133    0.003    0.000    0.036    0.000 pyparsing.py:3260(__init__)
       96    0.003    0.000    0.007    0.000 version.py:293(__str__)
      246    0.003    0.000    0.009    0.000 threadpoolctl.py:1021(set_num_threads)
       84    0.003    0.000    0.018    0.000 ticker.py:797(_compute_offset)
     1057    0.003    0.000    0.003    0.000 font_manager.py:803(get_file)
     1036    0.003    0.000    0.003    0.000 __init__.py:1756(<listcomp>)
      240    0.003    0.000    0.414    0.002 <__array_function__ internals>:2(solve)
  458/127    0.003    0.000    0.019    0.000 typing.py:1145(__subclasscheck__)
      279    0.003    0.000    0.011    0.000 util.py:1001(__next__)
      235    0.003    0.000    0.005    0.000 sre_parse.py:294(_class_escape)
        3    0.003    0.001    0.006    0.002 __init__.py:747(<dictcomp>)
      712    0.003    0.000    0.003    0.000 <frozen importlib._bootstrap>:35(_new_module)
      389    0.003    0.000    0.004    0.000 enum.py:353(__setattr__)
      242    0.003    0.000    0.003    0.000 {built-in method now}
      938    0.003    0.000    0.003    0.000 {method 'count' of 'str' objects}
      101    0.003    0.000    0.023    0.000 {method 'update' of 'set' objects}
       44    0.003    0.000    0.003    0.000 {built-in method builtins.dir}
      132    0.003    0.000    0.381    0.003 backend_agg.py:215(get_text_width_height_descent)
      881    0.003    0.000    0.003    0.000 _virtualenv.py:54(find_spec)
      876    0.003    0.000    0.003    0.000 {built-in method _imp.is_frozen}
     1014    0.003    0.000    0.003    0.000 typing.py:822(__hash__)
     1036    0.003    0.000    0.003    0.000 __init__.py:1761(<listcomp>)
      440    0.003    0.000    0.007    0.000 scale.py:118(get_transform)
      132    0.003    0.000    0.004    0.000 __init__.py:96(_cnfmerge)
        7    0.003    0.000    0.121    0.017 context.py:137(from_lines)
      712    0.003    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:800(__init__)
      275    0.003    0.000    0.004    0.000 sre_parse.py:223(__init__)
      487    0.003    0.000    0.004    0.000 linalg.py:125(_realType)
      310    0.003    0.000    0.004    0.000 lines.py:33(_get_dash_pattern)
      442    0.003    0.000    0.004    0.000 deprecation.py:456(_deprecate_method_override)
      340    0.003    0.000    0.006    0.000 shape_base.py:608(_column_stack_dispatcher)
      312    0.003    0.000    0.019    0.000 <__array_function__ internals>:2(round_)
      259    0.003    0.000    0.029    0.000 transforms.py:815(from_extents)
      192    0.003    0.000    0.044    0.000 __init__.py:2132(distributions_from_metadata)
      122    0.003    0.000    0.114    0.001 threadpoolctl.py:160(__init__)
        3    0.003    0.001    0.003    0.001 linalg.py:477(inv)
      937    0.003    0.000    0.003    0.000 {built-in method _warnings._filters_mutated}
      297    0.003    0.000    0.004    0.000 ticker.py:292(fix_minus)
      242    0.003    0.000    0.086    0.000 {built-in method math.ceil}
      886    0.003    0.000    0.003    0.000 sre_parse.py:167(__setitem__)
      205    0.003    0.000    0.080    0.000 patches.py:258(get_transform)
      240    0.002    0.000    1.413    0.006 <__array_function__ internals>:2(digitize)
      278    0.002    0.000    0.005    0.000 text.py:928(set_color)
      948    0.002    0.000    0.002    0.000 text.py:852(get_text)
       96    0.002    0.000    0.032    0.000 __init__.py:2591(from_location)
       46    0.002    0.000    0.632    0.014 axis.py:489(__init__)
      239    0.002    0.000    0.035    0.000 rcsetup.py:353(validate_color_for_prop_cycle)
       20    0.002    0.000    0.031    0.002 force_constants.py:1283(_get_shell_origins)
      348    0.002    0.000    0.004    0.000 socket.py:81(<lambda>)
      312    0.002    0.000    0.012    0.000 <__array_function__ internals>:2(around)
      264    0.002    0.000    0.020    0.000 lines.py:1190(set_markerfacecolor)
      350    0.002    0.000    0.004    0.000 socket.py:91(<lambda>)
      264    0.002    0.000    0.007    0.000 lines.py:1045(set_drawstyle)
      244    0.002    0.000    0.039    0.000 _asarray.py:139(ascontiguousarray)
      848    0.002    0.000    0.002    0.000 artist.py:194(axes)
      240    0.002    0.000    1.388    0.006 <__array_function__ internals>:2(searchsorted)
      347    0.002    0.000    0.004    0.000 socket.py:76(<lambda>)
      349    0.002    0.000    0.004    0.000 socket.py:86(<lambda>)
      289    0.002    0.000    0.005    0.000 genericpath.py:39(isdir)
      335    0.002    0.000    0.002    0.000 pyparsing.py:1144(__init__)
      845    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:424(has_location)
      312    0.002    0.000    0.002    0.000 {method 'round' of 'numpy.ndarray' objects}
      122    0.002    0.000    0.072    0.001 threadpoolctl.py:414(<listcomp>)
      689    0.002    0.000    0.002    0.000 {built-in method sys.intern}
      566    0.002    0.000    0.012    0.000 typing.py:1107(<genexpr>)
      264    0.002    0.000    0.011    0.000 lines.py:1346(set_dash_capstyle)
      264    0.002    0.000    0.018    0.000 lines.py:1204(set_markerfacecoloralt)
      947    0.002    0.000    0.004    0.000 __init__.py:722(__iter__)
      239    0.002    0.000    0.005    0.000 enum.py:20(_is_descriptor)
      712    0.002    0.000    0.002    0.000 {built-in method _imp._fix_co_filename}
      318    0.002    0.000    0.003    0.000 warnings.py:468(__exit__)
      122    0.002    0.000    0.021    0.000 threadpoolctl.py:743(_warn_if_incompatible_openmp)
       42    0.002    0.000    0.082    0.002 patches.py:41(__init__)
      244    0.002    0.000    0.019    0.000 quantity.py:1849(__getitem__)
    148/3    0.002    0.000    0.010    0.003 pyparsing.py:1370(_parseNoCache)
      276    0.002    0.000    0.022    0.000 axis.py:295(set_label1)
      423    0.002    0.000    0.041    0.000 _base.py:649(viewLim)
      440    0.002    0.000    0.013    0.000 axis.py:332(_set_artist_props)
      275    0.002    0.000    0.018    0.000 <__array_function__ internals>:2(reshape)
      421    0.002    0.000    0.004    0.000 __init__.py:1544(isEnabledFor)
      478    0.002    0.000    0.003    0.000 __init__.py:420(<genexpr>)
      222    0.002    0.000    0.004    0.000 core.py:447(__init__)
      264    0.002    0.000    0.011    0.000 lines.py:1302(set_dash_joinstyle)
       42    0.002    0.000    0.594    0.014 axis.py:416(__init__)
      478    0.002    0.000    0.004    0.000 __init__.py:422(<genexpr>)
      264    0.002    0.000    0.011    0.000 lines.py:1360(set_solid_capstyle)
      870    0.002    0.000    0.002    0.000 _base.py:638(<genexpr>)
      391    0.002    0.000    0.009    0.000 transforms.py:2346(transform_non_affine)
      276    0.002    0.000    0.022    0.000 axis.py:308(set_label2)
      129    0.002    0.000    0.004    0.000 __init__.py:73(CFUNCTYPE)
      282    0.002    0.000    0.007    0.000 function_base.py:437(_add_docstring)
      844    0.002    0.000    0.002    0.000 fromnumeric.py:2584(_amax_dispatcher)
      870    0.002    0.000    0.002    0.000 _base.py:640(<genexpr>)
      762    0.002    0.000    0.002    0.000 rcsetup.py:234(validator)
      264    0.002    0.000    0.011    0.000 lines.py:716(set_transform)
      421    0.002    0.000    0.006    0.000 __init__.py:1286(debug)
      712    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:825(get_filename)
      282    0.002    0.000    0.004    0.000 function_base.py:419(_needs_add_docstring)
      122    0.002    0.000    0.004    0.000 threadpoolctl.py:227(_check_params)
      360    0.002    0.000    0.013    0.000 typing.py:342(_type_vars)
     25/6    0.002    0.000    0.021    0.004 core.py:3795(streamline)
      244    0.002    0.000    0.459    0.002 utils.py:341(disp_trim)
      264    0.002    0.000    0.010    0.000 lines.py:1316(set_solid_joinstyle)
      276    0.002    0.000    0.002    0.000 transforms.py:2844(_interval_contains_close)
      529    0.002    0.000    0.003    0.000 typing.py:974(<genexpr>)
      121    0.002    0.000    0.002    0.000 {method 'squeeze' of 'numpy.ndarray' objects}
      809    0.002    0.000    0.002    0.000 axis.py:582(formatter)
      196    0.002    0.000    0.007    0.000 units.py:58(_is_natively_supported)
      250    0.002    0.000    0.006    0.000 text.py:235(set_rotation_mode)
      174    0.002    0.000    0.009    0.000 _methods.py:72(_clip_dep_is_scalar_nan)
      120    0.002    0.000    0.029    0.000 lines.py:1277(update_from)
      741    0.002    0.000    0.002    0.000 __init__.py:2292(<genexpr>)
      235    0.002    0.000    0.004    0.000 results.py:136(__new__)
      244    0.002    0.000    0.003    0.000 std.py:155(__init__)
      154    0.002    0.000    0.011    0.000 stride_tricks.py:204(broadcast_arrays)
      198    0.002    0.000    0.006    0.000 posixpath.py:121(splitext)
      121    0.002    0.000    0.005    0.000 arraysetops.py:275(<listcomp>)
        1    0.002    0.002    0.002    0.002 {built-in method matplotlib.backends._tkagg.blit}
      122    0.002    0.000    4.673    0.038 threadpoolctl.py:401(__init__)
      345    0.002    0.000    0.088    0.000 sre_parse.py:96(closegroup)
      116    0.002    0.000    0.113    0.001 _distn_infrastructure.py:580(__init__)
      808    0.002    0.000    0.002    0.000 fromnumeric.py:2709(_amin_dispatcher)
      244    0.002    0.000    0.041    0.000 font_manager.py:713(_from_any)
  298/238    0.002    0.000    0.003    0.000 sre_compile.py:414(_get_literal_prefix)
      135    0.002    0.000    0.010    0.000 transforms.py:1539(transform_path_non_affine)
       66    0.002    0.000    0.458    0.007 axis.py:1091(<listcomp>)
      242    0.002    0.000    0.005    0.000 text.py:1204(set_usetex)
       48    0.002    0.000    0.041    0.001 patches.py:575(draw)
      122    0.002    0.000    4.790    0.039 threadpoolctl.py:372(__init__)
      228    0.002    0.000    0.007    0.000 artist.py:1028(set_zorder)
      142    0.002    0.000    0.012    0.000 transforms.py:1019(__init__)
      727    0.002    0.000    0.002    0.000 multiarray.py:1043(copyto)
      272    0.002    0.000    0.006    0.000 transforms.py:1969(translate)
      407    0.002    0.000    0.003    0.000 pyparsing.py:3581(<genexpr>)
      351    0.002    0.000    0.007    0.000 transforms.py:2143(<lambda>)
      800    0.002    0.000    0.002    0.000 artist.py:1043(sticky_edges)
      712    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:669(create_module)
       96    0.002    0.000    0.005    0.000 __init__.py:675(add)
      374    0.002    0.000    0.007    0.000 axis.py:747(get_transform)
       34    0.002    0.000    0.007    0.000 function_base.py:23(linspace)
      135    0.002    0.000    0.008    0.000 pyplot.py:1885(<genexpr>)
      770    0.002    0.000    0.002    0.000 typing.py:975(<genexpr>)
      201    0.002    0.000    0.007    0.000 path.py:164(_fast_from_codes_and_verts)
      265    0.002    0.000    0.009    0.000 sre_parse.py:828(fix_flags)
      136    0.002    0.000    0.009    0.000 patches.py:783(_convert_units)
      722    0.002    0.000    0.002    0.000 fromnumeric.py:2245(_any_dispatcher)
      165    0.002    0.000    0.005    0.000 text.py:1169(_preprocess_math)
      240    0.002    0.000    1.383    0.006 fromnumeric.py:1276(searchsorted)
       32    0.002    0.000    0.093    0.003 spines.py:31(__init__)
      122    0.002    0.000    4.651    0.038 threadpoolctl.py:552(_load_libraries)
      704    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1202(<genexpr>)
       73    0.002    0.000    0.004    0.000 rcsetup.py:90(<listcomp>)
       64    0.002    0.000    1.026    0.016 axis.py:815(set_tick_params)
       64    0.002    0.000    0.036    0.001 rcsetup.py:106(<listcomp>)
       88    0.002    0.000    0.003    0.000 sre_parse.py:266(getuntil)
      264    0.002    0.000    0.004    0.000 lines.py:1080(set_linewidth)
      346    0.002    0.000    0.002    0.000 {method 'remove' of 'list' objects}
      252    0.002    0.000    0.109    0.000 quantity.py:1268(__truediv__)
      210    0.002    0.000    0.007    0.000 text.py:1039(set_fontsize)
      318    0.002    0.000    0.002    0.000 warnings.py:428(__init__)
      184    0.002    0.000    0.006    0.000 transforms.py:2603(__init__)
      312    0.002    0.000    0.007    0.000 fromnumeric.py:3168(around)
      370    0.002    0.000    0.002    0.000 __init__.py:337(_FuncPtr)
       96    0.002    0.000    0.003    0.000 argparse.py:1444(_get_optional_kwargs)
      264    0.002    0.000    0.004    0.000 lines.py:1175(set_markeredgewidth)
      480    0.002    0.000    0.002    0.000 shape_base.py:1167(_tile_dispatcher)
      223    0.002    0.000    0.024    0.000 font_manager.py:746(__eq__)
      138    0.002    0.000    0.045    0.000 rcsetup.py:87(f)
      282    0.002    0.000    0.003    0.000 transforms.py:339(intervalx)
       12    0.002    0.000    0.529    0.044 _base.py:2607(_update_title_position)
      671    0.002    0.000    0.002    0.000 path.py:202(vertices)
      652    0.002    0.000    0.002    0.000 figure.py:438(_set_dpi)
      151    0.002    0.000    0.008    0.000 <__array_function__ internals>:2(transpose)
      246    0.002    0.000    0.003    0.000 rcsetup.py:150(validate_bool)
       65    0.002    0.000    0.094    0.001 definitions.py:314(from_string)
      648    0.002    0.000    0.002    0.000 font_manager.py:912(set_file)
      387    0.002    0.000    0.010    0.000 typing.py:800(<genexpr>)
  430/230    0.002    0.000    0.012    0.000 _base.py:776(get_yaxis_transform)
      198    0.002    0.000    0.003    0.000 genericpath.py:117(_splitext)
        4    0.002    0.000    0.002    0.001 {method 'readlines' of '_io._IOBase' objects}
      312    0.002    0.000    0.014    0.000 fromnumeric.py:3628(round_)
      128    0.002    0.000    0.004    0.000 scale.py:639(scale_factory)
      447    0.002    0.000    0.002    0.000 {built-in method builtins.repr}
      708    0.002    0.000    0.002    0.000 __init__.py:2109(__bool__)
      208    0.002    0.000    0.006    0.000 <__array_function__ internals>:2(ndim)
      202    0.002    0.000    0.015    0.000 transforms.py:1937(rotate_deg)
      244    0.002    0.000    0.011    0.000 quantity.py:482(dimensionality)
      302    0.002    0.000    0.003    0.000 font_manager.py:1116(get_default_size)
      272    0.002    0.000    0.085    0.000 typing.py:133(__new__)
      147    0.002    0.000    0.002    0.000 deprecation.py:24(_generate_deprecation_warning)
      264    0.002    0.000    0.004    0.000 lines.py:1218(set_markersize)
      132    0.002    0.000    0.072    0.001 ticker.py:788(set_locs)
        8    0.002    0.000    1.122    0.140 _base.py:1038(cla)
      486    0.002    0.000    0.007    0.000 transforms.py:2183(get_affine)
      128    0.002    0.000    0.015    0.000 shape_base.py:286(hstack)
      122    0.002    0.000    0.003    0.000 numpy_func.py:242(implement_func)
      123    0.002    0.000    0.013    0.000 <__array_function__ internals>:2(prod)
      275    0.002    0.000    0.013    0.000 fromnumeric.py:199(reshape)
      244    0.002    0.000    0.002    0.000 {method 'split' of 'bytes' objects}
      332    0.002    0.000    0.002    0.000 version.py:69(__lt__)
  394/210    0.002    0.000    0.011    0.000 _base.py:700(get_xaxis_transform)
      231    0.002    0.000    0.002    0.000 backend_agg.py:55(get_hinting_flag)
      269    0.002    0.000    0.005    0.000 {method 'min' of 'numpy.ndarray' objects}
      576    0.002    0.000    0.002    0.000 transforms.py:1691(<lambda>)
      310    0.002    0.000    0.002    0.000 argparse.py:1278(register)
      242    0.002    0.000    0.005    0.000 spectra.py:61(x_tick_labels)
      110    0.002    0.000    0.187    0.002 __init__.py:2046(find_on_path)
      510    0.002    0.000    0.002    0.000 multiarray.py:143(concatenate)
      192    0.002    0.000    0.003    0.000 typing.py:168(__new__)
       84    0.002    0.000    0.002    0.000 ticker.py:2043(scale_range)
       60    0.002    0.000    0.017    0.000 axis.py:2244(get_tick_space)
       27    0.002    0.000    0.009    0.000 traceback.py:319(extract)
        8    0.002    0.000    1.646    0.206 _base.py:434(__init__)
       79    0.002    0.000    0.013    0.000 core.py:3582(__init__)
      306    0.002    0.000    0.003    0.000 rcsetup.py:1043(_convert_validator_spec)
      500    0.002    0.000    0.002    0.000 definitions.py:160(has_symbol)
        1    0.002    0.002    0.105    0.105 mathtext.py:2838(<listcomp>)
      136    0.002    0.000    0.017    0.000 transforms.py:1957(rotate_deg_around)
       88    0.002    0.000    0.011    0.000 core.py:2975(__array_finalize__)
       58    0.002    0.000    0.004    0.000 __init__.py:168(connect)
       87    0.002    0.000    0.013    0.000 _methods.py:106(_clip)
       63    0.002    0.000    0.020    0.000 core.py:3764(__init__)
      190    0.002    0.000    0.003    0.000 pyplot.py:82(_copy_docstring_and_deprecators)
      322    0.002    0.000    0.002    0.000 transforms.py:200(<lambda>)
       66    0.002    0.000    0.007    0.000 __init__.py:1195(_bind)
      132    0.002    0.000    0.065    0.000 patches.py:339(_set_facecolor)
      624    0.002    0.000    0.002    0.000 fromnumeric.py:3164(_around_dispatcher)
      165    0.002    0.000    0.003    0.000 text.py:39(get_rotation)
      128    0.002    0.000    0.004    0.000 _ufunc_config.py:32(seterr)
      200    0.002    0.000    0.163    0.001 threadpoolctl.py:124(_realpath)
      560    0.002    0.000    0.002    0.000 axis.py:349(<genexpr>)
      264    0.002    0.000    0.002    0.000 lines.py:618(axes)
        3    0.002    0.001    0.018    0.006 decoder.py:345(raw_decode)
  447/428    0.002    0.000    0.002    0.000 systems.py:102(invalidate_members)
       24    0.002    0.000    1.469    0.061 axis.py:1156(draw)
        3    0.002    0.001    0.045    0.015 colors.py:545(__call__)
      242    0.002    0.000    0.002    0.000 _internal.py:433(_view_is_safe)
      264    0.002    0.000    0.002    0.000 axis.py:573(locator)
       88    0.002    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1281(_fill_cache)
      566    0.002    0.000    0.002    0.000 typing.py:984(<genexpr>)
        1    0.002    0.002    0.002    0.002 __init__.py:326(<listcomp>)
      264    0.002    0.000    0.004    0.000 lines.py:1160(set_markeredgecolor)
      113    0.002    0.000    0.003    0.000 sre_compile.py:376(_mk_bitmap)
       15    0.002    0.000    0.036    0.002 enum.py:366(_create_)
      242    0.002    0.000    0.002    0.000 types.py:135(__get__)
      128    0.002    0.000    0.008    0.000 patches.py:313(_set_edgecolor)
       88    0.002    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1196(__init__)
      374    0.002    0.000    0.002    0.000 __init__.py:874(__missing__)
      219    0.002    0.000    0.002    0.000 {built-in method builtins.round}
      216    0.001    0.000    0.011    0.000 backend_bases.py:900(set_clip_path)
     96/4    0.001    0.000    0.003    0.001 copy.py:132(deepcopy)
      143    0.001    0.000    0.003    0.000 inspect.py:714(getmodule)
       84    0.001    0.000    0.018    0.000 axis.py:1333(_get_tick_label_size)
      176    0.001    0.000    0.042    0.000 lines.py:1146(set_marker)
      107    0.001    0.000    0.003    0.000 inspect.py:526(_findclass)
      264    0.001    0.000    0.004    0.000 lines.py:1022(set_antialiased)
      306    0.001    0.000    0.001    0.000 {built-in method posix.getcwd}
      198    0.001    0.000    0.001    0.000 typing.py:896(_no_slots_copy)
      256    0.001    0.000    0.002    0.000 axis.py:586(formatter)
      264    0.001    0.000    0.005    0.000 lines.py:486(set_pickradius)
       54    0.001    0.000    0.022    0.000 deprecation.py:333(_delete_parameter)
      549    0.001    0.000    0.001    0.000 {built-in method sys._getframe}
      250    0.001    0.000    0.006    0.000 quantity.py:1940(_is_multiplicative)
      520    0.001    0.000    0.001    0.000 ticker.py:227(set_axis)
      264    0.001    0.000    0.004    0.000 lines.py:531(set_markevery)
      288    0.001    0.000    0.003    0.000 __init__.py:2650(key)
      132    0.001    0.000    0.010    0.000 ticker.py:263(<listcomp>)
       40    0.001    0.000    0.015    0.000 _collections_abc.py:824(update)
      123    0.001    0.000    0.009    0.000 fromnumeric.py:2881(prod)
      264    0.001    0.000    0.003    0.000 lines.py:1034(set_color)
      269    0.001    0.000    0.004    0.000 _methods.py:41(_amin)
      154    0.001    0.000    0.002    0.000 stride_tricks.py:183(_broadcast_shape)
       84    0.001    0.000    0.008    0.000 pyparsing.py:3390(__init__)
      169    0.001    0.000    0.002    0.000 pathlib.py:282(splitroot)
      151    0.001    0.000    0.004    0.000 fromnumeric.py:601(transpose)
      216    0.001    0.000    0.013    0.000 artist.py:850(_set_gc_clip)
      491    0.001    0.000    0.001    0.000 quantity.py:187(UnitsContainer)
      250    0.001    0.000    0.001    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
      128    0.001    0.000    0.132    0.001 axis.py:754(_set_scale)
      146    0.001    0.000    0.005    0.000 transforms.py:2511(__init__)
      488    0.001    0.000    0.001    0.000 definitions.py:51(<listcomp>)
       28    0.001    0.000    8.523    0.304 __init__.py:1(<module>)
      122    0.001    0.000    0.022    0.000 threadpoolctl.py:764(_get_libc)
      271    0.001    0.000    0.002    0.000 inspect.py:73(isclass)
       28    0.001    0.000    0.006    0.000 argparse.py:1226(__init__)
